household_id,village_id,village_name,sublocation_name,sublocation_id,location_id,location_name,constituency_name,county_name,isbeneficiaryhh,latitude,longitude,ruralurban,constituency_id,entry_date,usercode,county_id
4020303030314153220412,40203030303141536,ell-isacko mala clus,north horr,402030303,4020303,north horr,north horr,marsabit,False,3.5648,36.90987,rural,46,2019-09-29 21:18:00,412,10
40203030303141532200213,40203030303141536,ell-isacko mala clus,north horr,402030303,4020303,north horr,north horr,marsabit,False,3.27798,37.00598,rural,46,2019-09-24 22:28:00,213,10
404030201026459590134,4040302010264595,emoi guyo,sololo ramata,404030201,4040302,sololo,moyale,marsabit,False,3.56429,38.6441,urban,45,2019-02-09 09:23:00,134,10
40402040103142482140455,40402040103142480,erwede 2,odda,404020401,4040204,odda,moyale,marsabit,True,3.48404,39.09243,rural,45,2020-09-10 07:31:00,455,10
401010401007250940134,4010104010072509,ewoi,milima tatu,401010401,4010104,jireme,saku,marsabit,False,2.35202,37.98634,,47,2018-05-31 09:24:00,134,10
40302010100727940129,403020101007279,eysimatacho,korr,403020101,4030201,korr,laisamis,marsabit,False,2.00603333,37.5052666,rural,48,2017-07-10 19:03:00,129,10
401010102007252880128,4010101020072528,fanlafa,majengo,401010102,4010101,nagayo,saku,marsabit,False,2.33603,37.9789,rural,47,2018-06-19 08:37:00,128,10
401010102007252860143,4010101020072528,fanlafa,majengo,401010102,4010101,nagayo,saku,marsabit,False,2.334352,37.978231,rural,47,2018-06-08 11:04:00,143,10
40203030303141529110353,40203030303141528,fila manyatta,north horr,402030303,4020303,north horr,north horr,marsabit,True,3.3221,37.0681,rural,46,2019-09-23 23:25:00,353,10
4020303030314152920356,40203030303141528,fila manyatta,north horr,402030303,4020303,north horr,north horr,marsabit,False,3.3321,37.0765,rural,46,2019-09-24 21:34:00,356,10
401020202007244790135,4010202020072447,fugicha mocho,qilta,401020202,4010202,qilta,saku,marsabit,True,2.34752,38.02131,rural,47,2017-11-05 22:33:00,135,10
40402040103142489590407,40402040103142488,funantuti  2,odda,404020401,4040204,odda,moyale,marsabit,False,3.47386,39.0547,rural,45,2020-09-12 09:35:00,407,10
40402040103142489180407,40402040103142488,funantuti  2,odda,404020401,4040204,odda,moyale,marsabit,False,3.47377,39.09543,rural,45,2020-09-12 09:33:00,407,10
4040204020314142230355,40402040203141424,funanyatta,funanyatta,404020402,4040204,odda,moyale,marsabit,False,3.3797,39.0774,rural,45,2019-08-27 14:11:00,355,10
4040204020314142240358,40402040203141424,funanyatta,funanyatta,404020402,4040204,odda,moyale,marsabit,False,3.381926,39.0724699,rural,45,2019-08-27 13:43:00,358,10
